0.0031488,-0.01148384,-0.02841384,-0.01519844
-0.05515196,-0.02306787,-0.07462636,-0.28082982
0.4440947,0.09081598,0.20531598,-0.0688716
-0.7700884,-0.08315901,-0.17512836,-0.23599593
-0.01278287,0.10192499,0.207356,0.34844193
-0.07871804,-0.02794289,0.32737687,-1.0969198
