-0.12284359,-0.12577765,-0.10360655,0.02895224
-0.31563264,0.10177469,0.23217286,-1.0244583
0.34974912,0.17598052,0.10163847,-0.57212096
0.09578558,0.08665927,-0.03333086,-0.01531127
