-0.06834282,0.01226334,-0.10241239,-0.3216165,-0.2789615,0.72590256,-0.5453413,0.36424088
0.23893815,0.3001169,0.38954473,0.4673151,0.21284835,-0.33747256,0.63876855,-0.29953006
-0.09462569,-0.63889426,-0.48475042,-0.02651164,0.49210203,-0.7341276,-0.11426269,0.41551602
-0.37142563,-0.14526358,0.44474816,-0.2268573,0.11376324,0.02714548,-0.29077455,0.78492415
