mishima_dir,mishima_speed,aziro_dir,aziro_speed,tannna_dir,tanna_speed,judge
180,50,248,30,202,40,SWest
158,80,248,40,208,38,SWest
158,80,248,20,186,36,SWest
158,80,203,10,200,38,West
158,80,225,10,198,40,West
158,80,158,10,202,40,West
180,50,203,10,206,38,West
45,30,248,20,208,42,West
135,20,248,30,198,40,SWest
45,20,248,30,210,48,SWest
270,30,248,30,184,46,SWest
248,30,248,30,198,42,West
225,20,248,20,188,40,West
225,10,248,20,200,44,SWest
248,20,203,20,192,42,SWest
225,10,180,20,186,40,SWest
45,10,180,20,186,42,SWest
180,10,180,30,200,40,SWest
225,10,180,20,192,36,SWest
113,10,203,20,192,36,SWest
90,20,203,20,194,38,SWest
90,10,203,30,188,32,SWest
113,20,180,20,196,32,SWest
90,20,180,30,210,34,SWest
270,10,203,20,200,26,SWest
248,30,225,30,200,30,SWest
248,40,225,30,214,38,SWest
248,30,180,30,196,40,SWest
248,30,203,20,190,40,SWest
248,20,203,20,208,34,SWest
248,10,248,20,202,34,SWest
0,0,248,20,200,38,SWest
0,0,225,20,190,36,SWest
0,0,203,20,210,44,SWest
113,10,203,30,190,40,SWest
68,20,225,20,192,46,SWest
90,10,203,30,186,46,West
68,10,180,20,202,44,SWest
158,10,180,20,192,42,West
248,10,0,0,196,36,West
0,0,135,10,200,46,West
270,10,248,10,198,42,West
248,10,203,10,212,50,West
203,20,225,10,194,46,West
360,10,203,10,214,48,West
315,10,203,10,188,38,SWest
270,20,225,10,192,44,SWest
248,20,0,0,196,46,West
248,20,0,0,208,46,SWest
270,20,0,0,202,50,West
248,20,293,10,208,40,West
248,20,248,10,200,42,West
225,20,248,10,202,44,West
180,10,225,10,204,42,West
90,20,225,20,190,34,West
90,30,180,20,208,36,West
90,30,158,20,178,32,West
90,30,135,20,198,16,West
113,10,158,20,198,20,West
113,20,225,10,206,18,West
90,20,203,10,192,26,SWest
90,20,158,20,204,34,SWest
90,20,315,10,204,30,West
90,10,293,10,216,42,West
113,20,203,10,196,40,West
113,20,248,40,196,32,West
90,10,248,30,184,38,West
113,10,248,50,198,30,West
90,10,248,50,182,14,West
0,0,248,20,174,12,West
0,0,248,30,162,22,West
0,0,248,40,192,26,West
90,20,225,40,202,22,West
113,10,248,40,198,28,West
68,10,248,40,190,14,West
90,10,248,40,170,26,North
68,10,270,30,194,26,East
113,10,293,10,196,20,West
180,10,360,30,188,52,South
203,10,68,30,170,46,South
135,10,158,20,204,28,East
0,0,225,30,196,32,East
0,0,248,50,172,34,East
0,0,248,50,192,28,East
45,10,248,50,208,24,East
315,10,248,40,200,34,SEast
248,30,248,30,212,26,East
135,10,248,30,186,24,East
90,20,248,30,208,30,East
158,10,270,40,184,24,SEast
248,20,270,30,204,22,West
203,10,270,30,198,14,North
90,10,338,30,220,2,South
68,10,23,40,0,0,South
90,10,23,40,86,14,South
113,10,23,10,162,6,North
113,20,180,10,108,12,SWest
113,10,90,20,102,18,SWest
113,10,360,20,52,22,SWest
90,20,360,10,50,22,SWest
90,10,248,10,86,18,SWest
0,0,225,10,60,28,SWest
113,10,225,10,58,34,SWest
135,10,113,10,60,40,SWest
113,10,23,10,78,30,SWest
90,10,68,20,44,30,SSouth
113,10,45,10,52,32,SWest
90,10,23,10,44,44,SWest
90,10,338,10,164,30,SWest
68,10,158,10,236,14,SWest
68,10,158,30,128,18,SWest
45,10,135,30,156,14,SWest
23,10,113,30,158,16,SWest
360,10,90,30,224,16,SWest
360,10,90,20,204,22,SWest
0,0,135,10,204,22,SWest
0,0,68,20,206,28,SWest
360,10,45,10,200,32,SWest
23,10,45,20,202,34,SWest
68,10,68,20,204,36,SWest
315,10,68,20,210,42,SWest
225,10,68,20,204,46,SWest
225,10,23,20,200,48,SWest
248,10,23,20,204,44,SWest
315,10,23,20,202,46,SWest
293,20,23,20,208,48,SWest
225,10,360,20,218,52,SWest
248,20,23,30,210,50,SWest
293,20,23,20,210,46,SWest
293,20,23,30,200,48,SWest
315,20,45,20,208,42,SNorsth
293,30,68,20,204,50,SWest
293,30,90,20,194,54,SWest
293,20,135,20,198,54,SWest
270,20,113,30,202,58,West
270,20,113,30,192,50,SWest
293,20,90,20,216,52,SWest
293,20,68,20,204,50,SWest
315,20,68,20,200,58,West
270,20,68,20,204,54,SWest
293,20,45,20,218,56,SWest
293,20,23,20,214,60,SWest
293,30,360,20,208,60,SWest
293,20,360,10,198,54,North
315,20,23,20,218,58,North
293,30,45,20,210,60,West
270,30,23,20,218,54,West
270,20,23,30,216,52,West
270,20,45,20,232,54,North
293,10,90,20,210,52,North
0,0,113,20,216,46,South
293,10,135,20,214,44,East
315,20,135,20,218,32,East
315,20,113,20,206,36,East
293,20,113,10,216,36,East
315,20,113,20,208,36,East
315,20,113,10,214,34,East
293,10,338,10,196,38,East
293,20,338,10,196,38,SEast
293,20,113,10,198,38,SEast
270,20,45,10,204,40,SEast
270,20,135,10,228,32,SEast
270,20,135,20,230,32,SEast
270,10,180,10,206,34,SEast
248,10,158,10,220,28,SEast
248,10,293,10,202,24,SEast
248,10,315,10,244,14,East
270,10,315,10,242,0,South
248,10,338,10,96,2,East
225,10,203,10,48,10,East
0,0,315,10,60,24,East
113,10,225,10,54,18,SEast
158,10,225,20,54,26,SEast
158,10,225,10,62,32,SEast
135,10,203,20,70,34,SEast
135,10,248,10,68,26,SEast
90,10,180,10,68,38,SEast
90,10,203,20,76,42,SEast
90,10,23,10,86,38,SEast
68,10,45,10,84,38,SEast
90,20,113,10,76,42,SEast
135,20,90,10,70,36,SEast
135,10,90,10,70,38,SEast
90,10,135,20,72,38,SEast
90,20,248,10,84,26,SEast
68,10,203,10,98,30,SEast
90,20,225,10,76,30,SEast
135,10,225,10,94,34,SEast
68,10,248,10,86,34,SEast
315,10,315,10,90,50,SEast
0,0,315,10,84,46,SEast
203,10,45,10,82,50,SEast
180,10,360,10,78,46,SEast
0,0,225,10,80,48,SEast
90,10,225,10,86,42,SEast
135,20,203,10,86,48,SEast
113,20,225,10,64,50,SEast
90,10,270,10,74,44,SEast
90,10,270,10,80,36,SEast
90,20,248,10,76,48,SEast
90,20,293,10,76,58,SEast
90,30,338,10,82,36,SEast
90,20,248,10,70,36,East
90,30,90,10,88,48,SEast
90,20,90,10,82,46,SEast
90,30,270,10,72,48,East
90,30,135,10,74,38,SEast
90,20,23,10,58,44,SEast
68,20,360,20,84,46,East
90,10,23,20,66,42,SEast
90,10,360,20,74,38,SEast
68,10,23,30,64,42,SEast
68,10,23,20,64,54,SEast
68,10,23,30,62,46,SEast
90,10,23,30,68,44,SEast
68,10,23,20,78,44,SEast
0,0,23,10,80,40,SEast
180,10,45,10,76,46,SEast
203,10,360,20,70,46,SEast
0,0,45,10,70,46,SEast
113,10,23,10,66,32,SEast
113,10,225,10,78,38,SEast
113,10,338,10,64,38,SEast
68,10,360,10,70,32,SEast
90,10,135,10,62,42,SEast
68,10,203,10,70,36,SEast
68,10,180,10,68,26,SEast
90,20,180,10,60,44,SEast
90,10,248,10,66,44,SEast
90,10,360,10,78,42,SEast
68,10,23,10,78,48,SEast
90,10,68,10,78,48,SEast
68,10,23,10,72,50,SEast
68,10,23,20,76,46,SEast
90,20,23,20,76,52,East
68,10,23,10,74,50,East
68,10,23,10,64,44,East
68,10,360,10,74,46,SEast
90,10,0,0,66,48,SEast
68,10,315,10,90,46,East
90,10,225,10,82,44,West
68,10,0,0,66,42,West
68,10,0,0,56,46,West
68,10,0,0,66,56,West
90,10,68,10,76,46,West
0,0,45,10,72,42,SWest
0,0,315,10,60,50,SWest
90,10,23,10,70,36,SWest
90,10,23,10,64,40,SWest
0,0,23,10,68,36,SWest
0,0,360,10,76,40,SWest
293,10,360,10,66,40,SWest
293,10,45,20,76,34,SWest
0,0,23,20,66,34,SWest
315,10,23,20,80,34,SWest
293,10,23,20,64,38,SWest
315,20,23,20,72,40,SWest
315,20,23,20,58,32,SWest
315,20,23,30,74,32,East
293,20,23,30,74,32,East
315,20,23,40,74,32,SEast
293,20,23,30,70,38,SEast
293,20,45,10,74,36,SEast
248,20,68,20,74,36,East
248,10,68,20,70,34,East
270,10,90,20,70,34,SEast
270,10,68,30,80,38,SEast
293,20,23,20,62,36,East
315,20,23,20,80,34,East
293,20,68,20,64,38,East
293,10,90,20,68,34,East
270,10,90,30,74,30,East
270,10,113,20,66,30,East
360,20,135,20,68,32,East
360,10,90,20,66,32,East
360,10,113,30,74,34,East
315,20,113,20,68,34,East
293,20,68,20,66,28,East
293,20,113,20,74,38,East
293,20,90,30,74,36,South
293,30,90,30,66,38,South
293,30,113,20,72,32,West
293,20,90,10,74,34,South
315,10,68,20,74,40,East
23,10,45,10,72,36,East
315,10,113,10,72,34,East
270,10,90,20,76,34,East
23,10,113,20,72,30,East
0,0,90,20,64,24,East
68,10,113,20,64,28,East
68,10,113,20,56,24,East
68,20,158,20,64,20,East
68,20,158,30,86,20,East
45,10,158,20,82,14,East
23,10,158,20,82,14,East
0,0,135,10,74,14,South
225,10,135,10,74,18,East
293,20,180,10,114,24,East
248,30,248,10,122,4,South
248,20,338,10,162,4,South
293,10,360,10,118,2,West
68,10,45,10,58,16,West
23,10,23,20,68,22,West
45,10,293,10,68,20,West
113,10,270,10,86,12,West
0,0,248,10,68,10,West
225,20,225,10,72,16,West
203,20,225,10,68,2,West
180,10,248,10,66,10,West
180,10,248,10,54,16,West
158,10,203,10,64,18,West
158,10,0,0,68,14,West
113,20,248,10,86,20,West
113,10,180,10,96,12,West
90,10,203,10,58,6,West
90,20,203,20,44,10,West
90,20,203,20,132,4,West
90,20,225,20,106,4,West
45,20,225,20,172,6,West
113,20,225,30,184,14,SWest
135,20,203,20,196,14,West
135,20,180,20,186,20,SWest
158,20,203,20,196,24,West
158,10,23,10,182,28,West
180,10,293,10,198,24,West
158,10,113,10,170,28,West
90,20,113,10,174,22,West
90,10,180,20,192,26,West
113,10,225,20,196,18,West
90,20,248,30,208,18,West
90,20,225,30,208,26,West
113,20,248,20,204,24,West
113,10,225,20,182,30,SWest
90,10,203,20,184,28,SWest
90,20,203,20,200,34,SNorsth
113,10,203,30,188,32,SWest
113,10,225,30,200,32,SWest
0,0,203,20,212,40,SWest
0,0,203,30,184,20,SWest
0,0,180,30,204,38,SWest
0,0,180,10,210,26,SWest
135,10,225,20,206,28,SWest
0,0,158,20,188,32,SNorsth
158,10,180,20,198,32,SWest
158,10,180,20,188,28,West
0,0,203,20,200,32,SWest
0,0,225,20,190,34,SNorsth
90,10,203,20,212,32,SWest
0,0,225,30,214,32,SWest
90,10,248,40,182,26,SNorsth
113,10,248,40,216,42,SWest
113,10,248,40,214,42,SWest
113,10,248,30,230,46,SWest
113,10,248,20,178,46,SWest
113,10,270,20,212,40,SWest
90,10,270,20,220,44,SWest
90,10,270,20,212,44,SWest
90,10,270,20,214,42,SWest
90,10,270,20,210,36,SWest
68,10,270,10,214,36,SWest
0,0,270,20,224,44,SWest
158,10,248,20,210,46,SNorsth
0,0,248,30,220,34,SWest
203,10,248,30,206,42,SWest
225,10,225,20,232,38,SWest
0,0,248,20,214,38,SWest
158,10,45,10,206,40,SWest
203,10,113,10,226,38,SWest
180,10,158,20,200,44,SWest
180,10,248,20,214,40,SWest
0,0,248,20,202,56,SWest
0,0,158,10,210,54,SWest
90,10,68,20,222,58,SWest
0,0,23,20,214,68,SWest
0,0,113,20,212,60,SWest
0,0,203,20,198,62,SWest
0,0,225,20,210,58,SWest
0,0,203,20,218,56,SWest
0,0,180,20,222,52,West
90,10,113,10,224,44,SWest
113,10,158,10,218,46,West
0,0,90,10,202,36,West
68,10,45,10,208,42,West
90,10,203,10,218,42,West
0,0,203,10,202,54,East
0,0,180,10,212,56,East
90,10,158,10,212,46,East
68,10,68,10,210,50,SEast
68,10,90,10,210,52,SEast
0,0,293,10,208,52,SEast
0,0,68,10,214,60,East
0,0,68,10,210,56,East
0,0,360,10,220,56,SEast
23,10,270,10,212,54,SEast
68,10,23,10,214,52,East
68,10,360,50,210,44,SEast
68,10,360,100,214,34,East
45,10,23,100,216,38,East
23,10,23,100,208,32,East
0,0,23,100,208,34,East
248,10,23,100,214,32,East
248,10,23,100,208,30,East
270,10,23,90,200,32,SWest
315,10,23,100,220,30,West
270,10,23,90,202,34,SWest
293,10,23,90,214,32,West
293,20,23,80,208,32,SWest
293,20,23,80,222,30,SWest
293,20,23,80,214,30,SWest
293,20,360,60,222,40,SWest
293,20,23,60,210,36,SWest
293,20,360,50,220,40,SWest
293,10,360,30,220,44,SWest
293,20,293,20,212,44,SWest
315,10,23,20,220,46,SWest
45,10,23,20,238,42,SWest
360,10,315,20,222,42,SWest
315,10,338,10,212,44,West
270,20,360,20,222,38,North
270,10,23,30,218,34,West
293,10,360,30,194,38,West
270,20,360,30,218,34,SWest
270,10,23,30,212,36,West
270,10,23,50,196,34,West
293,20,23,50,212,38,West
293,20,23,50,196,38,West
293,10,23,40,196,48,West
338,20,23,40,218,44,East
293,20,23,30,220,42,East
270,10,23,30,214,40,East
293,10,23,40,210,40,East
315,10,23,40,204,40,East
338,10,23,40,210,36,East
293,20,23,30,218,40,South
315,10,23,30,212,36,West
315,10,23,30,222,28,East
315,10,23,30,224,34,West
315,10,23,30,222,32,South
270,10,23,20,218,32,East
270,10,23,30,206,36,South
270,10,23,20,206,24,East
293,10,23,20,218,24,SEast
248,10,23,30,186,22,SEast
248,10,23,30,216,18,South
293,10,23,20,212,12,East
293,10,23,10,50,10,SEast
0,0,23,20,54,14,East
0,0,23,20,74,18,SEast
0,0,45,20,68,12,SSouth
0,0,23,10,78,20,SEast
0,0,23,20,70,14,SEast
0,0,23,20,136,14,SEast
225,10,23,20,180,12,SEast
293,10,23,20,40,30,SEast
293,10,23,10,204,14,SEast
293,10,360,10,100,14,SEast
248,10,135,10,86,20,SEast
270,10,158,20,122,26,SEast
0,0,45,10,32,24,SEast
135,10,248,10,56,36,SEast
0,0,203,10,50,42,SEast
0,0,203,10,98,32,SEast
0,0,203,10,74,28,SEast
0,0,180,10,82,36,SEast
135,10,203,10,68,28,SEast
68,10,225,10,90,46,SEast
113,10,180,10,98,52,SEast
0,0,203,10,76,42,SEast
113,20,0,0,86,42,SEast
135,10,180,10,82,54,SEast
90,10,225,10,82,52,SEast
338,10,203,10,80,50,SEast
23,10,45,10,72,50,SEast
135,10,0,0,72,42,East
180,10,0,0,82,46,East
180,10,203,10,88,38,SEast
0,0,0,0,68,42,SSouth
0,0,180,10,72,44,East
90,10,203,10,76,50,East
0,0,180,10,72,46,SEast
0,0,203,10,54,50,SSouth
0,0,180,10,78,42,SEast
0,0,180,10,82,44,East
0,0,248,10,78,42,SEast
0,0,225,10,64,50,SEast
90,10,45,10,66,54,SEast
90,10,68,10,62,48,SEast
0,0,0,0,66,46,SEast
360,10,0,0,86,42,SEast
0,0,0,0,74,40,East
0,0,0,0,84,38,SEast
180,10,0,0,72,30,SEast
158,10,0,0,88,32,East
135,10,0,0,88,38,SEast
45,10,113,10,102,42,SEast
113,10,113,10,88,32,SEast
0,0,90,10,72,34,SEast
68,10,90,10,76,36,SEast
68,20,158,10,98,38,SEast
90,20,135,10,64,40,SEast
0,0,158,10,64,34,SEast
0,0,0,0,66,46,SEast
0,0,90,10,68,46,SEast
90,10,90,10,60,38,SEast
68,10,90,10,78,44,SEast
68,10,0,0,86,38,SEast
90,10,0,0,64,44,SEast
113,10,180,10,82,34,SEast
0,0,0,0,84,38,SEast
90,10,0,0,80,42,East
90,10,0,0,90,34,East
68,10,0,0,62,50,East
68,10,23,10,72,50,East
68,10,68,10,70,52,East
0,0,45,10,86,44,East
0,0,45,10,84,42,East
0,0,68,10,80,40,East
0,0,68,10,76,42,East
68,10,45,10,66,44,East
90,10,0,0,76,42,East
90,10,68,10,66,42,West
90,10,135,10,82,40,West
0,0,68,10,70,44,East
0,0,68,10,74,42,South
90,10,68,10,74,38,West
90,10,68,10,62,38,East
90,10,0,0,78,40,East
68,10,68,10,66,20,North
68,10,45,20,52,18,West
68,10,113,10,94,18,West
90,10,338,10,58,20,West
90,10,360,10,86,16,West
68,10,360,10,48,16,West
68,10,338,10,62,2,West
90,10,23,10,54,10,West
0,0,45,20,70,18,SWest
0,0,23,30,84,10,SWest
0,0,23,30,66,6,SWest
0,0,23,40,192,4,SWest
0,0,23,40,208,6,SWest
293,10,23,40,92,8,SWest
315,10,23,40,116,12,SNorsth
0,0,23,40,212,14,SWest
270,10,23,30,48,10,SWest
270,20,23,20,54,14,SWest
270,20,315,10,14,12,West
270,20,338,10,84,24,East
293,20,360,30,84,24,East
270,20,360,20,60,18,East
270,20,360,20,48,14,East
293,10,23,30,232,16,South
293,10,23,30,100,14,East
293,10,23,30,80,12,East
270,10,23,20,86,8,SEast
293,20,23,30,86,8,SEast
315,10,23,20,70,12,SEast
293,20,23,20,36,20,East
293,20,45,20,72,18,East
315,20,23,20,64,8,East
315,20,23,20,76,16,East
293,20,360,10,88,14,SEast
293,20,23,20,72,24,East
315,20,23,30,80,22,SEast
293,20,23,30,80,18,SEast
315,20,23,30,76,20,SEast
315,20,23,30,88,14,SEast
293,20,23,30,92,14,SEast
315,10,23,30,94,12,SEast
293,20,23,30,130,14,East
270,20,23,30,78,26,East
270,20,23,30,84,28,East
270,20,23,30,90,38,East
270,10,23,30,78,40,East
293,10,23,30,70,40,East
293,10,23,30,62,30,East
293,20,23,30,74,34,East
293,20,23,20,72,32,East
315,20,23,20,64,34,South
315,10,360,30,62,46,South
248,10,23,30,66,26,East
248,10,23,20,66,46,East
270,10,23,30,64,48,East
293,10,23,30,70,46,East
0,0,68,20,72,50,East
0,0,68,10,78,36,East
68,10,90,20,70,36,East
0,0,90,20,68,32,East
0,0,90,20,68,30,East
0,0,90,20,68,32,East
0,0,90,20,56,26,East
248,10,90,20,70,32,SEast
0,0,90,10,84,28,SEast
0,0,90,10,64,28,SEast
0,0,90,10,72,22,South
315,10,90,10,46,20,SEast
0,0,90,10,120,6,East
0,0,68,10,110,18,SEast
0,0,68,10,78,12,East
0,0,90,10,74,24,East
0,0,68,10,62,34,SEast
315,10,0,0,72,28,SEast
293,10,0,0,88,28,SEast
293,10,0,0,68,28,SEast
0,0,0,0,76,26,SEast
248,10,203,10,62,34,SEast
225,10,180,10,82,24,SEast
203,10,180,10,76,34,SEast
0,0,180,10,88,30,SEast
0,0,180,10,64,38,SEast
0,0,180,10,80,38,SEast
0,0,180,10,78,40,SEast
113,10,180,10,98,28,SEast
113,10,0,0,72,36,SEast
113,10,180,10,88,32,SEast
0,0,158,10,88,40,SEast
113,10,180,10,78,34,SEast
0,0,180,10,82,32,SEast
0,0,180,10,84,40,SEast
180,10,0,0,80,36,SEast
113,10,180,10,50,42,SEast
90,10,158,10,68,38,SEast
23,10,135,10,86,42,SEast
203,10,113,10,78,38,SEast
338,10,0,0,82,42,SEast
113,10,158,10,78,36,SEast
225,10,180,10,70,42,SEast
225,10,203,10,76,40,SEast
203,10,90,10,68,54,SEast
0,0,0,0,72,42,SEast
90,10,0,0,64,44,SEast
0,0,0,0,82,38,SEast
0,0,0,0,82,44,SEast
203,10,90,10,78,44,SEast
203,10,0,0,72,44,SEast
0,0,0,0,70,40,SEast
0,0,0,0,74,42,SEast
0,0,225,10,80,38,SEast
0,0,0,0,74,42,SEast
158,10,0,0,70,40,SEast
90,10,90,10,80,48,SEast
68,10,90,10,76,40,East
90,10,45,10,64,40,East
180,10,45,10,64,36,East
0,0,0,0,70,38,East
90,10,0,0,64,38,East
180,10,0,0,64,38,East
180,10,23,10,76,40,East
0,0,23,10,78,44,East
68,10,23,10,76,42,SEast
68,10,45,10,74,48,SEast
68,10,68,10,74,46,SEast
90,10,68,10,72,36,SEast
0,0,68,10,76,40,SEast
0,0,0,0,62,38,SEast
0,0,45,10,76,38,SEast
68,10,45,10,74,44,East
0,0,45,10,76,40,East
0,0,45,20,78,36,South
0,0,45,10,70,28,East
180,10,68,10,58,30,East
0,0,45,10,68,30,East
0,0,45,20,82,30,East
0,0,45,10,64,32,North
0,0,68,10,56,26,East
113,10,68,10,88,22,West
90,10,68,10,62,30,South
0,0,68,10,66,36,North
0,0,45,10,58,36,North
0,0,90,10,62,46,North
180,10,68,10,60,38,West
0,0,0,0,72,46,North
0,0,68,10,68,38,North
90,10,68,10,68,44,East
113,10,68,10,80,34,East
203,10,45,10,80,30,East
0,0,45,10,120,12,East
225,10,45,10,32,12,North
248,10,45,10,36,8,South
293,10,23,10,52,12,East
0,0,23,20,76,14,East
0,0,23,20,28,16,East
248,10,45,10,84,10,East
270,20,23,40,210,8,East
270,20,23,50,108,2,East
270,10,23,40,234,14,East
0,0,23,40,250,4,East
0,0,23,40,234,4,East
0,0,23,40,204,0,East
270,10,360,30,248,4,East
293,20,23,20,252,2,East
270,20,360,30,214,2,North
293,20,23,40,214,2,North
315,20,23,40,122,4,West
293,20,360,30,230,6,East
293,20,360,20,180,0,West
293,20,360,20,202,4,West
315,20,23,20,28,6,West
293,20,23,30,212,0,South
315,20,23,30,228,2,East
293,20,23,30,230,0,North
315,20,23,30,230,4,East
293,20,23,30,214,2,East
293,20,23,30,82,0,East
270,30,23,30,42,6,East
270,20,23,30,62,0,East
270,20,23,40,226,2,North
270,20,23,30,220,4,North
293,20,23,30,226,2,North
293,30,23,30,178,6,West
315,20,23,20,248,8,East
293,20,23,20,214,4,West
293,30,45,20,88,6,West
248,20,90,30,194,8,West
270,20,90,20,174,4,South
270,20,135,20,204,4,North
270,20,158,10,156,4,East
270,20,113,20,42,12,West
270,20,113,20,0,6,East
293,20,113,20,80,8,South
270,20,90,30,80,4,South
270,20,90,30,36,2,South
270,20,113,20,50,10,South
293,20,113,20,62,4,East
315,10,113,20,16,0,East
293,20,90,30,8,6,East
270,30,113,20,250,8,East
293,20,90,20,190,2,East
315,20,113,20,70,10,East
270,20,113,20,162,2,East
270,20,90,20,166,4,SEast
293,20,113,20,214,6,SEast
270,10,90,20,104,8,SSouth
270,10,90,20,10,10,SEast
248,20,113,20,78,12,SEast
270,20,113,20,198,10,SEast
270,20,135,20,92,10,SEast
315,10,158,30,130,8,East
315,10,158,20,128,12,SEast
293,10,158,30,98,18,SEast
293,10,158,30,98,18,East
270,20,158,20,70,12,SEast
270,20,180,20,52,28,SEast
293,30,180,10,64,22,SEast
293,20,248,10,80,32,East
293,10,225,10,60,34,SEast
293,10,0,0,54,24,SEast
0,0,180,10,70,26,SEast
0,0,180,10,72,42,SEast
135,10,158,10,52,38,SEast
135,10,135,10,106,42,East
135,20,180,10,72,40,East
135,10,203,10,62,40,East
90,10,315,10,74,38,East
90,10,293,10,70,44,East
90,10,90,10,60,26,East
180,10,225,10,66,46,East
248,10,225,30,66,44,East
248,10,225,40,90,34,East
225,10,225,30,70,46,East
0,0,225,30,66,52,East
0,0,203,20,74,38,East
203,10,203,20,70,30,East
180,10,203,20,52,42,East
113,10,225,20,78,50,East
68,10,225,30,72,46,East
90,10,225,20,66,42,East
158,10,225,20,66,38,East
0,0,225,20,62,28,East
0,0,225,20,76,26,East
180,10,225,20,60,34,East
225,10,203,20,64,24,East
0,0,225,10,70,28,East
0,0,203,10,44,24,South
90,10,180,20,66,26,West
68,10,180,10,78,34,West
0,0,203,20,72,24,West
135,10,203,20,80,24,West
90,10,203,20,52,26,West
90,10,225,20,58,26,West
248,20,225,20,62,24,SWest
225,10,225,30,58,24,SWest
270,10,225,20,54,26,SWest
0,0,203,20,82,30,SWest
0,0,203,10,64,28,SWest
0,0,225,10,62,26,SWest
0,0,180,10,66,18,SWest
0,0,203,10,70,18,SWest
0,0,180,20,48,18,SWest
90,10,203,10,48,20,SWest
0,0,203,10,52,22,SWest
0,0,203,10,124,4,SWest
0,0,158,10,206,20,SWest
0,0,158,10,202,22,SWest
0,0,0,0,192,26,SWest
0,0,203,10,198,20,SWest
135,10,180,10,192,22,SWest
293,10,0,0,210,22,SWest
0,0,180,10,210,36,SWest
248,10,180,10,202,38,SWest
203,10,180,10,216,38,SWest
248,10,180,10,204,40,SWest
248,10,203,10,192,46,SWest
225,10,203,10,206,52,SWest
225,10,203,10,204,50,SWest
0,0,203,10,208,46,West
0,0,203,10,212,46,SWest
203,10,225,10,218,42,West
203,10,248,10,204,46,West
0,0,203,10,214,44,West
45,10,203,10,210,54,SNorsth
90,10,180,10,208,50,West
0,0,315,10,202,48,West
0,0,0,0,196,46,West
90,10,203,10,206,46,West
0,0,158,10,218,48,West
0,0,180,10,210,46,SWest
0,0,180,10,194,44,West
0,0,180,10,210,44,West
0,0,203,10,210,40,South
180,10,248,10,202,40,North
158,10,0,0,208,36,West
0,0,270,10,198,36,West
0,0,0,0,200,34,North
113,10,315,10,212,38,West
158,10,315,10,210,32,North
270,20,23,10,218,30,North
248,20,315,10,220,34,North
248,20,45,10,226,36,West
248,20,45,20,216,32,East
225,10,23,10,208,32,East
0,0,23,10,210,32,East
0,0,23,10,206,32,North
270,10,360,10,198,32,West
270,10,360,10,202,36,North
0,0,360,10,208,28,West
360,10,23,20,208,28,West
0,0,45,10,210,22,West
0,0,23,10,198,20,West
68,20,45,10,216,18,West
68,30,23,10,220,14,West
68,30,45,10,216,12,West
68,40,23,10,200,16,West
68,30,68,10,214,14,West
68,40,23,10,216,16,West
90,30,45,20,214,12,West
90,40,23,10,204,12,West
90,50,360,10,220,14,West
90,40,23,10,224,14,West
68,40,23,10,230,12,East
90,40,360,10,214,14,East
68,40,360,10,210,12,East
68,30,338,10,210,10,East
68,30,360,10,210,8,East
68,40,360,10,210,8,East
68,30,23,10,210,8,East
68,40,23,10,210,12,SEast
68,40,23,10,210,14,East
68,40,23,10,210,8,East
68,50,23,20,210,10,East
68,40,45,20,210,12,East
68,30,68,20,210,12,East
338,10,68,20,210,14,SEast
315,10,90,20,210,10,SEast
270,20,113,20,210,6,East
248,10,90,20,210,0,SEast
293,10,68,10,210,10,SEast
180,10,90,20,36,14,SEast
0,0,68,10,52,6,East
270,10,68,20,58,28,East
0,0,45,20,60,32,East
338,10,23,20,62,34,SEast
270,10,23,20,54,34,East
113,10,23,20,62,32,East
0,0,45,20,60,38,East
135,10,68,10,66,30,East
135,10,90,20,66,28,East
315,10,68,10,62,26,East
113,30,90,10,76,30,East
68,50,68,10,78,32,East
68,50,0,0,58,36,East
68,30,45,10,78,36,East
68,30,45,10,82,28,East
90,30,23,10,84,42,East
90,20,135,10,74,40,East
68,30,68,10,78,42,East
113,20,270,10,82,34,East
68,40,315,10,66,32,East
90,30,338,10,70,34,East
90,30,360,10,62,36,East
90,20,293,10,84,32,East
90,30,90,10,52,24,East
68,40,135,10,68,26,East
68,30,0,0,74,26,East
68,30,270,10,84,34,East
68,30,0,0,74,28,East
68,30,0,0,68,24,East
68,30,0,0,78,26,East
68,40,0,0,72,30,East
113,20,203,10,60,22,East
68,30,180,10,68,26,East
68,30,158,10,74,26,East
90,30,0,0,72,18,East
90,30,225,10,64,12,East
90,30,203,10,56,16,East
113,40,203,10,76,18,East
113,40,158,10,58,20,East
90,30,158,10,44,16,East
90,30,158,10,78,14,East
90,30,315,10,50,20,East
90,30,270,10,60,18,East
90,40,203,10,50,24,East
90,50,225,10,56,20,East
90,50,0,0,56,14,East
90,30,203,10,62,8,East
68,50,180,10,70,12,East
90,40,180,10,52,20,East
90,40,0,0,60,20,East
90,40,180,10,60,16,East
68,30,180,10,52,12,East
135,20,158,10,60,20,SEast
90,30,135,20,62,18,East
90,40,180,40,70,20,East
90,30,158,30,58,22,East
180,20,158,30,62,30,East
180,10,158,10,62,26,East
113,10,248,10,70,28,East
90,20,203,10,70,26,South
68,20,225,10,60,26,South
90,20,225,10,72,22,East
90,20,203,10,64,24,East
68,20,180,10,74,26,East
90,10,0,0,70,24,East
248,30,225,10,74,32,East
248,50,0,0,70,22,East
248,30,203,10,64,32,East
